ds,y
7/31/2023,1541.91
7/31/2023,91.8
7/31/2023,48.48
7/31/2023,2853.25
7/31/2023,659.1
7/31/2023,127.57
7/29/2023,232.68
7/29/2023,8161
7/29/2023,3388.39
7/29/2023,4081.75
7/29/2023,1079.84
7/29/2023,75.94
7/29/2023,2011.3
7/29/2023,3388.39
7/29/2023,679.62
7/27/2023,79
7/27/2023,204.04
7/27/2023,282.18
7/26/2023,45.97
7/26/2023,33.24
7/26/2023,997.1
7/26/2023,12.92
7/26/2023,962.72
7/26/2023,9156
7/26/2023,75.27
7/26/2023,314.19
7/26/2023,25.03
7/26/2023,84.53
7/26/2023,37.14
7/26/2023,271.64
7/26/2023,56.51
7/26/2023,238.3
7/26/2023,411.5
7/26/2023,495.23
7/26/2023,2169.77
7/26/2023,183.31
7/26/2023,1021.04
7/26/2023,709.03
7/26/2023,45178
7/26/2023,1262.66
7/26/2023,62122
7/26/2023,2846.41
7/25/2023,127193
7/25/2023,527.56
7/25/2023,154.93
7/25/2023,28.38
7/25/2023,2086.89
7/25/2023,11911.53
7/25/2023,1017.59
7/25/2023,127.88
7/25/2023,127.88
7/25/2023,612.12
7/25/2023,225.2
7/25/2023,345.06
7/25/2023,2847.34
7/25/2023,2869.65
7/25/2023,1111
7/25/2023,1111
7/24/2023,525.46
7/24/2023,12184
7/24/2023,43101
7/24/2023,478.41
7/24/2023,6811
7/24/2023,189556.25
7/24/2023,189556.25
7/24/2023,146451
7/24/2023,986.97
7/24/2023,13252.75
7/22/2023,154.52
7/22/2023,517.84
7/22/2023,2011.38
7/22/2023,1647.14
7/22/2023,699.99
7/22/2023,1504.69
7/22/2023,4126.81
7/22/2023,357.44
7/22/2023,82.5
7/21/2023,77.95
7/21/2023,214
7/21/2023,41.27
7/21/2023,31.22
7/21/2023,27.96
7/21/2023,536.95
7/21/2023,175.25
7/21/2023,178.7
7/21/2023,533.21
7/21/2023,642
7/21/2023,60192
7/21/2023,104176
7/21/2023,109.75
7/20/2023,58.65
7/20/2023,743.48
7/20/2023,7.68
7/20/2023,4.13
7/20/2023,4.13
7/20/2023,8.21
7/19/2023,75.22
7/19/2023,202.61
7/19/2023,1708.38
7/19/2023,247.09
7/19/2023,9.51
7/19/2023,48.54
7/19/2023,7.4
7/19/2023,7.54
7/19/2023,1147
7/19/2023,9.03
7/19/2023,8.21
7/19/2023,316
7/19/2023,16.81
7/19/2023,36.07
7/19/2023,7.88
7/19/2023,12.3
7/19/2023,593.46
7/19/2023,92.23
7/19/2023,311.6
7/19/2023,35.74
7/19/2023,811.86
7/19/2023,1873.21
7/19/2023,2911.75
7/19/2023,313.4
7/19/2023,16.89
7/19/2023,1651.76
7/19/2023,1912.52
7/19/2023,8.73
7/19/2023,8.93
7/19/2023,959.45
7/19/2023,110
7/19/2023,1006.53
7/19/2023,163.66
7/19/2023,167.69
7/19/2023,787.29
7/19/2023,3716.39
7/19/2023,119.08
7/19/2023,1912.52
7/18/2023,32.26
7/18/2023,36153
7/18/2023,1.74
7/18/2023,157.69
7/18/2023,1465.88
7/18/2023,1409.47
7/18/2023,139.09
7/18/2023,2058.18
7/18/2023,506.38
7/18/2023,41.82
7/18/2023,1114
7/18/2023,1158
7/18/2023,909.17
7/18/2023,101.9
7/18/2023,69163
7/18/2023,58.15
7/18/2023,83169
7/18/2023,64.48
7/18/2023,18.88
7/18/2023,112.53
7/18/2023,227.76
7/18/2023,567.72
7/18/2023,325.18
7/18/2023,1613.33
7/18/2023,11198
7/18/2023,2138
7/18/2023,122.82
7/18/2023,965.49
7/18/2023,2253.64
7/18/2023,5.26
7/18/2023,44662.45
7/18/2023,279.78
7/18/2023,333154
7/18/2023,797.75
7/18/2023,34.48
7/18/2023,5032.44
7/18/2023,9122
7/18/2023,182.85
7/18/2023,626.79
7/18/2023,185.26
7/18/2023,607.66
7/18/2023,893.28
7/18/2023,235.35
7/18/2023,3467.36
7/18/2023,2278.56
7/18/2023,449.39
7/18/2023,3393.23
7/18/2023,13722.52
7/18/2023,129103
7/18/2023,303.3
7/18/2023,2127.54
7/18/2023,792.25
7/17/2023,124.1
7/17/2023,22.97
7/17/2023,47.47
7/17/2023,99.26
7/17/2023,62338.99
7/17/2023,62338.99
7/17/2023,58036.49
7/17/2023,58036.49
7/17/2023,8151.67
7/17/2023,8151.67
7/17/2023,31025.93
7/17/2023,30616.95
7/17/2023,31025.93
7/17/2023,37128.22
7/17/2023,108.56
7/17/2023,8132
7/17/2023,2266.36
7/17/2023,174.35
7/17/2023,2053.07
7/17/2023,2144.27
7/17/2023,64695.87
7/14/2023,891.57
7/14/2023,21.9
7/14/2023,4.03
7/14/2023,2.5
7/14/2023,2.02
7/14/2023,96.26
7/14/2023,124.79
7/14/2023,132.42
7/14/2023,261.68
7/14/2023,14.41
7/14/2023,506.45
7/14/2023,1567.52
7/13/2023,1388.79
7/13/2023,29.36
7/13/2023,13317
7/11/2023,934.62
7/11/2023,226.64
7/11/2023,1382.2
7/11/2023,1411.87
7/11/2023,133.32
7/11/2023,255.53
7/11/2023,6.33
7/11/2023,35165
7/11/2023,419.12
7/11/2023,72165
7/11/2023,233.66
7/11/2023,754.91
7/11/2023,1096.16
7/11/2023,409.71
7/11/2023,279.7
7/11/2023,158.37
7/11/2023,1039.39
7/11/2023,20128
7/11/2023,1419.27
7/11/2023,1219.2
7/11/2023,162.51
7/11/2023,5131.07
7/11/2023,153.01
7/11/2023,426.38
7/11/2023,319.66
7/11/2023,21.25
7/11/2023,911.23
7/11/2023,203.93
7/11/2023,934.62
7/11/2023,39103
7/11/2023,552.88
7/11/2023,221.18
7/11/2023,10104
7/11/2023,1176.56
7/11/2023,19153
7/11/2023,186.39
7/11/2023,368.98
7/11/2023,253.2
7/11/2023,804.03
7/11/2023,1935.08
7/11/2023,32.06
7/11/2023,318.93
7/11/2023,1559.82
7/11/2023,1674.52
7/10/2023,217.42
7/10/2023,127.94
7/10/2023,1283.94
7/10/2023,905.11
7/10/2023,15.81
7/8/2023,35.77
7/8/2023,64.11
7/8/2023,1183
7/8/2023,42.06
7/8/2023,1118.58
7/8/2023,698.23
7/8/2023,7986.44
7/8/2023,9.42
7/8/2023,162.38
7/8/2023,206.39
7/8/2023,935.85
7/8/2023,253.92
7/8/2023,41.67
7/8/2023,4.2
7/8/2023,27.81
7/8/2023,203.37
7/8/2023,48.45
7/7/2023,1662.08
7/7/2023,571.2
7/7/2023,62.44
7/7/2023,162.68
7/7/2023,566.69
7/7/2023,66.99
7/7/2023,274.24
7/7/2023,617.62
7/6/2023,4835.34
7/6/2023,612.58
7/6/2023,813.95
7/6/2023,34139
7/6/2023,1792.03
7/6/2023,199.43
7/6/2023,345.34
7/6/2023,69168
7/6/2023,69168
7/6/2023,9.47
7/6/2023,1653.84
7/6/2023,3869.41
7/6/2023,2632.89
7/6/2023,323.97
7/6/2023,758.48
7/6/2023,2854.66
7/6/2023,16228.15
7/6/2023,237.42
7/6/2023,1531.74
7/6/2023,45.03
7/6/2023,876.61
7/6/2023,2048.82
7/6/2023,2345.49
7/6/2023,1185.13
7/6/2023,316.68
7/6/2023,204
7/5/2023,2768.26
7/5/2023,7428.53
7/5/2023,55.83
7/5/2023,911.03
7/5/2023,162153
7/5/2023,224.73
7/5/2023,1856.27
7/5/2023,91.3
7/5/2023,64.39
7/5/2023,54.78
7/5/2023,295.51
7/5/2023,1392.2
7/5/2023,4774.68
7/5/2023,1211.82
7/5/2023,1828.49
7/5/2023,181.63
7/5/2023,168.18
7/5/2023,295.51
7/5/2023,252.17
7/5/2023,1359.57
7/5/2023,36.76
7/5/2023,13.45
7/5/2023,24.03
7/5/2023,133189
7/5/2023,16.24
7/5/2023,53.62
7/5/2023,26.52
7/5/2023,244.48
7/5/2023,896.42
7/5/2023,3.94
7/5/2023,5.53
7/5/2023,5.53
7/5/2023,25.66
7/5/2023,8643.23
7/4/2023,3184.22
7/4/2023,7241.63
7/4/2023,363.43
7/4/2023,437.39
7/4/2023,215.42
7/4/2023,1036.39
7/4/2023,415.03
7/4/2023,261.37
7/3/2023,53285.52
7/3/2023,63178.25
7/3/2023,36898.33
7/3/2023,36898.33
7/3/2023,36898.33
7/3/2023,36898.33
7/3/2023,47738.54
7/3/2023,47738.54
7/3/2023,37111.8
7/3/2023,37111.8
6/30/2023,2998.96
6/30/2023,458.77
6/30/2023,9.47
6/30/2023,925.7
6/30/2023,1235.19
6/30/2023,48.24
6/30/2023,19.24
6/30/2023,6104
6/30/2023,3503.01
6/30/2023,147.09
6/30/2023,5.34
6/30/2023,1514.66
6/30/2023,49193
6/30/2023,127.08
6/30/2023,1342.7
6/30/2023,1842.08
6/30/2023,1029.46
6/30/2023,1417.99
6/30/2023,99.2
6/30/2023,6104
6/30/2023,25171
6/30/2023,232.93
6/30/2023,202.86
6/30/2023,296.91
6/30/2023,4.37
6/30/2023,951.69
6/30/2023,115.66
6/30/2023,17.25
6/30/2023,729.25
6/30/2023,223.85
6/30/2023,85112
6/30/2023,1745.99
6/30/2023,979.33
6/30/2023,4057.62
6/30/2023,4057.62
6/30/2023,2028.81
6/30/2023,2028.81
6/30/2023,2028.81
6/30/2023,2028.81
6/30/2023,9.62
6/30/2023,22.25
6/30/2023,214
6/30/2023,17.93
6/30/2023,984.48
6/30/2023,31.38
6/30/2023,473.39
6/30/2023,24914
6/30/2023,4057.62
6/30/2023,41.24
6/29/2023,15153
6/29/2023,221.71
6/29/2023,1948.06
6/29/2023,238.61
6/29/2023,355.44
6/29/2023,71187
6/29/2023,7107
6/29/2023,7165
6/29/2023,655.03
6/29/2023,1901.2
6/29/2023,528.06
6/29/2023,332.62
6/29/2023,152.66
6/29/2023,369191
6/29/2023,547.72
6/29/2023,548.6
6/29/2023,408.85
6/29/2023,693.98
6/29/2023,105.47
6/29/2023,204.13
6/29/2023,52.64
6/29/2023,81.58
6/29/2023,881.41
6/29/2023,187.04
6/28/2023,513182
6/28/2023,864.16
6/28/2023,121.95
6/28/2023,215.54
6/28/2023,92.92
6/28/2023,9387.81
6/28/2023,1393.8
6/27/2023,84.13
6/27/2023,427.99
6/27/2023,10039.93
6/27/2023,828.98
6/27/2023,739.23
6/27/2023,21.8
6/27/2023,1868.67
6/27/2023,12316
6/27/2023,739.23
6/27/2023,21.8
6/27/2023,1868.67
6/27/2023,12316
6/27/2023,2584.24
6/27/2023,3274.01
6/27/2023,236175
6/27/2023,18.08
6/27/2023,508.87
6/27/2023,1647.76
6/27/2023,26.71
6/27/2023,293.4
6/27/2023,98.72
6/27/2023,32.91
6/27/2023,994149
6/27/2023,19.94
6/27/2023,19.08
6/27/2023,338.9
6/27/2023,1814.87
6/27/2023,24.61
6/27/2023,1192
6/27/2023,12.45
6/27/2023,29.14
6/27/2023,114
6/27/2023,103191
6/27/2023,221.82
6/27/2023,1893.9
6/27/2023,2111.52
6/27/2023,338.9
6/27/2023,686.76
6/27/2023,12.45
6/27/2023,1192
6/27/2023,12.3
6/27/2023,1423.61
6/27/2023,41.59
6/27/2023,28.62
6/27/2023,3439.12
6/27/2023,15.5
6/27/2023,126.29
6/27/2023,403.76
6/26/2023,729.99
6/26/2023,5413.99
6/26/2023,3871.23
6/26/2023,87.6
6/26/2023,3871.23
6/26/2023,87.6
6/26/2023,1672.8
6/26/2023,34.51
6/26/2023,3111
6/26/2023,36.66
6/26/2023,98.07
6/26/2023,12.95
6/26/2023,6198
6/26/2023,3.06
6/26/2023,71.83
6/26/2023,246.04
6/26/2023,484.38
6/26/2023,326.14
6/26/2023,1583.05
6/24/2023,69.35
6/24/2023,152.17
6/24/2023,813.39
6/24/2023,1579.46
6/24/2023,1.53
6/24/2023,1.82
6/24/2023,417.23
6/24/2023,35.7
6/24/2023,23.9
6/24/2023,294.4
6/24/2023,3.35
6/24/2023,45121
6/24/2023,91174
6/24/2023,502.4
6/24/2023,247.76
6/24/2023,584.13
6/23/2023,677.58
6/23/2023,23.87
6/23/2023,55.86
6/23/2023,121.56
6/22/2023,1576.32
6/22/2023,282122
6/22/2023,4022.16
6/22/2023,100113
6/22/2023,451.32
6/22/2023,6766.92
6/22/2023,4133.75
6/22/2023,6766.92
6/22/2023,4133.75
6/22/2023,977.57
6/22/2023,1698.9
6/22/2023,33165
6/22/2023,289.7
6/22/2023,4401.4
6/21/2023,522.95
6/21/2023,522.95
6/21/2023,1.73
6/21/2023,147.22
6/21/2023,805.12
6/21/2023,662.31
6/21/2023,49499.79
6/21/2023,61247.11
6/21/2023,8959.1
6/21/2023,2122
6/21/2023,27.41
6/21/2023,301.92
6/21/2023,587.07
6/21/2023,376.3
6/21/2023,113.87
6/21/2023,527.36
6/21/2023,25.69
6/21/2023,2122
6/21/2023,27.41
6/21/2023,301.92
6/21/2023,587.07
6/21/2023,376.3
6/21/2023,113.87
6/21/2023,527.36
6/21/2023,25.69
6/21/2023,2474148
6/21/2023,42408.28
6/21/2023,39308.41
6/21/2023,22611.12
6/21/2023,328.18
6/21/2023,2846.69
6/21/2023,292.58
6/21/2023,546.14
6/21/2023,121122
6/21/2023,4.07
6/21/2023,17.83
6/21/2023,68.87
6/21/2023,22169
6/21/2023,177131
6/21/2023,177131
6/21/2023,43056.02
6/21/2023,62156.33
6/21/2023,4274192
6/21/2023,4274192
6/21/2023,33043.26
6/21/2023,766518
6/21/2023,33063.34
6/21/2023,345.05
6/21/2023,814.47
6/21/2023,63312.64
6/21/2023,75674.92
6/21/2023,75674.92
6/20/2023,58.55
6/20/2023,1166
6/20/2023,14.05
6/20/2023,517.21
6/20/2023,2062.49
6/20/2023,164.23
6/20/2023,1996.19
6/20/2023,19.93
6/20/2023,27.34
6/20/2023,473.19
6/20/2023,10062.03
6/20/2023,108169
6/20/2023,2079.17
6/20/2023,944.18
6/20/2023,537.86
6/20/2023,535.33
6/20/2023,1286.46
6/20/2023,1564.68
6/20/2023,455.7
6/20/2023,441.79
6/20/2023,18.64
6/19/2023,1518.16
6/19/2023,19.84
6/19/2023,549.23
6/19/2023,202.39
6/19/2023,198.72
6/19/2023,81.11
6/19/2023,9462.88
6/19/2023,9462.88
6/19/2023,107113
6/19/2023,202.53
6/19/2023,1155.82
6/19/2023,934.94
6/19/2023,699.38
6/19/2023,63.15
6/19/2023,33.99
6/19/2023,1595.56
6/19/2023,25.06
6/19/2023,612155
6/19/2023,7.24
6/19/2023,35.15
6/19/2023,915.39
6/19/2023,858.18
6/19/2023,284.76
6/19/2023,296.97
6/19/2023,955.94
6/19/2023,114.71
6/19/2023,1393.55
6/19/2023,544.98
6/19/2023,10114
6/19/2023,4063.49
6/19/2023,2849.2
6/19/2023,107113
6/19/2023,2331.44
6/19/2023,8394.93
6/19/2023,609.78
6/19/2023,12146
6/19/2023,82.85
6/19/2023,1846.61
6/19/2023,3008.09
6/19/2023,81114
6/19/2023,772.87
6/19/2023,767.8
6/19/2023,2906.79
6/19/2023,251.25
6/19/2023,233.48
6/19/2023,2464.45
6/19/2023,427.57
6/19/2023,109131
6/19/2023,1484.61
6/19/2023,434.33
6/16/2023,703.23
6/15/2023,1038.7
6/15/2023,939.85
6/15/2023,1239.12
6/14/2023,3125.14
6/13/2023,2903.78
6/13/2023,3486.18
6/12/2023,4.62
6/12/2023,14.83
6/12/2023,5306.17
6/12/2023,838.36
6/12/2023,107.26
6/12/2023,2177
6/12/2023,92.92
6/12/2023,42.63
6/12/2023,24.85
6/12/2023,76.52
6/12/2023,22.98
6/12/2023,797.1
6/12/2023,82.51
6/12/2023,4367.52
6/12/2023,5.89
6/12/2023,14.44
6/12/2023,876.18
6/12/2023,471.48
6/12/2023,506.85
6/12/2023,936.49
6/12/2023,27.21
6/12/2023,263105
6/12/2023,1808.88
6/12/2023,1061.23
6/12/2023,1461.06
6/12/2023,63.01
6/12/2023,4137.97
6/12/2023,25138
6/12/2023,162.96
6/12/2023,217.03
6/12/2023,1115.9
6/12/2023,47.93
6/11/2023,98.86
6/11/2023,169.93
6/11/2023,1168.01
6/11/2023,65.22
6/11/2023,12.77
6/11/2023,266.78
6/11/2023,34.38
6/11/2023,57.76
6/11/2023,261.77
6/11/2023,128.97
6/11/2023,9117
6/11/2023,849.07
6/11/2023,142.33
6/11/2023,506.9
6/11/2023,31.43
6/11/2023,899.7
6/11/2023,198.42
6/11/2023,1434.35
6/11/2023,95.87
6/11/2023,6632.66
6/11/2023,9.43
6/11/2023,49.75
6/11/2023,409.9
6/11/2023,56.43
6/11/2023,35.36
6/7/2023,511.88
6/7/2023,6924.19
6/7/2023,246.18
6/7/2023,827.36
6/7/2023,4223.32
6/7/2023,645.45
6/7/2023,1749.16
6/7/2023,888.38
6/7/2023,168.36
6/7/2023,24.5
6/7/2023,4914
6/7/2023,639.04
6/7/2023,458.06
6/7/2023,888.38
6/7/2023,1405.14
6/7/2023,1.33
6/7/2023,154.51
6/7/2023,6046.01
6/7/2023,3912
6/7/2023,9194.35
6/7/2023,10921.38
6/7/2023,78.56
6/7/2023,4.83
6/7/2023,916.23
6/7/2023,123.02
6/7/2023,547.07
6/7/2023,46.43
6/7/2023,96173
6/7/2023,2191.45
6/7/2023,129.43
6/7/2023,3.55
6/7/2023,2536.5
6/7/2023,982.07
6/7/2023,192.41
6/7/2023,1505.93
6/7/2023,118.29
6/7/2023,771.82
6/7/2023,35.68
6/7/2023,66.54
6/7/2023,6131.28
6/7/2023,2644.29
6/7/2023,702.57
6/7/2023,24915.26
6/7/2023,111.98
6/7/2023,5896.58
6/7/2023,3.55
6/7/2023,11.34
6/7/2023,218.83
6/7/2023,134.45
6/7/2023,367.48
6/7/2023,61.46
6/7/2023,4152.54
6/7/2023,684.88
6/7/2023,61.21
6/7/2023,1026.13
6/7/2023,61.8
6/7/2023,261.81
6/7/2023,5878.59
6/7/2023,818.99
6/7/2023,2231.52
6/7/2023,258.85
6/7/2023,158.55
6/7/2023,6334.98
6/7/2023,457.23
6/7/2023,2268.93
6/7/2023,489.46
6/7/2023,89175
6/7/2023,38.64
6/7/2023,7.74
6/7/2023,1094.15
6/7/2023,6656.03
6/7/2023,1.58
6/7/2023,394.68
6/7/2023,2263.02
6/7/2023,35113
6/7/2023,5146.25
6/7/2023,2203.82
6/7/2023,4113.41
6/7/2023,278.12
6/7/2023,236.08
6/7/2023,1028.35
6/7/2023,424157
6/7/2023,35.68
6/7/2023,51.45
6/7/2023,1223.28
6/7/2023,649.59
6/7/2023,474133
6/7/2023,3456.67
6/7/2023,848.31
6/7/2023,1335.26
6/7/2023,1389.87
6/7/2023,1718.31
6/7/2023,2799.94
6/7/2023,1881.25
6/7/2023,2443.01
6/7/2023,114.69
6/6/2023,995.43
6/6/2023,578.21
6/6/2023,22.15
6/6/2023,151.43
6/6/2023,41.85
6/6/2023,512.73
6/6/2023,511.01
6/6/2023,27.42
6/6/2023,121.6
6/6/2023,9136.69
6/6/2023,1021.28
6/6/2023,1397.15
6/6/2023,1677.76
6/6/2023,141.78
6/6/2023,755.48
6/6/2023,2109.26
6/6/2023,1716.35
6/6/2023,1239.41
6/6/2023,9136.69
6/6/2023,20156
6/6/2023,13.69
6/6/2023,1662.69
6/6/2023,25.25
6/6/2023,48.44
6/6/2023,20156
6/6/2023,25.25
6/6/2023,48.44
6/6/2023,9.6
6/6/2023,18.22
6/5/2023,88.2
6/5/2023,683.22
6/5/2023,2201.55
6/5/2023,33459.74
6/5/2023,1946.8
6/5/2023,1003.92
6/5/2023,32.9
6/5/2023,64.32
6/5/2023,467.18
6/5/2023,262.72
6/5/2023,954.67
6/5/2023,22.79
6/5/2023,22.89
6/5/2023,1293.51
6/5/2023,456.87
6/5/2023,456.87
6/5/2023,554.14
6/5/2023,7938.23
6/5/2023,7938.23
6/5/2023,844.27
6/3/2023,92143
6/3/2023,182.55
6/3/2023,151.53
6/3/2023,323.72
6/3/2023,104.31
6/3/2023,3082.18
6/3/2023,33.79
6/3/2023,3208
6/3/2023,291.37
6/3/2023,67.09
6/2/2023,786.57
6/1/2023,372.36
6/1/2023,1165.19
6/1/2023,181.8
6/1/2023,102.01
6/1/2023,16.71
6/1/2023,321.48
6/1/2023,263.48
6/1/2023,39.74
6/1/2023,306.74
6/1/2023,899.32
6/1/2023,19992.63
6/1/2023,222.51
6/1/2023,315.42
6/1/2023,74.19
6/1/2023,9.48
6/1/2023,10415.71
6/1/2023,10415.71
6/1/2023,10415.71
6/1/2023,10415.71
5/31/2023,1587.27
5/31/2023,8114.15
5/31/2023,49134
5/31/2023,333.06
5/31/2023,1720060
5/31/2023,138.82
5/31/2023,359114.38
5/31/2023,1061.42
5/31/2023,3541.09
5/31/2023,998.59
5/31/2023,87.46
5/31/2023,46.49
5/31/2023,943.45
5/31/2023,89108
5/31/2023,2154
5/31/2023,13.56
5/31/2023,3369.85
5/31/2023,1.32
5/31/2023,969.35
5/31/2023,1613.78
5/31/2023,447.8
5/31/2023,993.73
5/31/2023,2167.4
5/31/2023,993.73
5/31/2023,2167.4
5/31/2023,2167.4
5/30/2023,3058.12
5/30/2023,11639.38
5/30/2023,365.02
5/29/2023,2055.28
5/29/2023,143128
5/29/2023,25.71
5/29/2023,408.28
5/29/2023,1194.32
5/29/2023,973.2
5/29/2023,333.02
5/29/2023,196.92
5/29/2023,78.07
5/29/2023,84.18
5/29/2023,944.03
5/29/2023,129.03
5/29/2023,23.45
5/29/2023,866.27
5/29/2023,1537.91
5/29/2023,7037.77
5/29/2023,1791.26
5/29/2023,66142
5/29/2023,99.21
5/29/2023,1537.91
5/29/2023,7037.77
5/29/2023,1791.26
5/29/2023,66142
5/29/2023,99.21
5/29/2023,13.63
5/29/2023,113.85
5/29/2023,304.86
5/29/2023,2328.52
5/29/2023,4.26
5/29/2023,145
5/26/2023,115
5/26/2023,1003.18
5/26/2023,3116.5
5/26/2023,92.62
5/26/2023,832.53
5/26/2023,272.56
5/26/2023,184.04
5/26/2023,349.89
5/26/2023,713.37
5/26/2023,2426.92
5/25/2023,119.71
5/25/2023,4625.95
5/25/2023,88.55
5/25/2023,59013
5/25/2023,66816
5/25/2023,531.19
5/25/2023,531.19
5/25/2023,531.19
5/25/2023,39.97
5/25/2023,2111.59
5/25/2023,4771.34
5/25/2023,855.2
5/25/2023,2.42
5/25/2023,361.41
5/25/2023,3.56
5/24/2023,163.95
5/24/2023,92.18
5/24/2023,1775.38
5/24/2023,1775.38
5/24/2023,184.07
5/24/2023,198.97
5/24/2023,1775.38
5/24/2023,1775.38
5/24/2023,1775.38
5/24/2023,1775.38
5/24/2023,1775.38
5/24/2023,1775.38
5/24/2023,498.42
5/24/2023,75.3
5/24/2023,28771.68
5/24/2023,89.4
5/24/2023,1936.36
5/23/2023,203187
5/23/2023,16.69
5/23/2023,30581.3
5/23/2023,45.3
5/23/2023,151.9
5/23/2023,1753.34
5/23/2023,57921.18
5/23/2023,57921.18
5/23/2023,185.83
5/23/2023,2.43
5/23/2023,4498.18
5/23/2023,6384.85
5/23/2023,84148
5/23/2023,1626.33
5/23/2023,342.75
5/23/2023,193.58
5/23/2023,362.92
5/23/2023,64.33
5/23/2023,64.33
5/23/2023,64.33
5/23/2023,27616.36
5/23/2023,27616.36
5/23/2023,27616.36
5/23/2023,27616.36
5/23/2023,27616.36
5/23/2023,28382.28
5/23/2023,28382.28
5/23/2023,28382.28
5/23/2023,28382.28
5/23/2023,28382.28
5/23/2023,28382.28
5/23/2023,28382.28
5/23/2023,28382.28
5/23/2023,515.62
5/23/2023,2411.92
5/23/2023,62.29
5/22/2023,43.37
5/22/2023,1449.1
5/22/2023,22.43
5/22/2023,12.26
5/22/2023,97.91
5/22/2023,66
5/22/2023,475.29
5/22/2023,1177
5/22/2023,51.45
5/22/2023,31.16
5/22/2023,25.08
5/22/2023,55.54
5/22/2023,49.25
5/22/2023,82.95
5/22/2023,3141
5/22/2023,96.21
5/22/2023,281.91
5/22/2023,43.07
5/22/2023,2517.33
5/22/2023,1068.23
5/22/2023,447.12
5/22/2023,971.77
5/22/2023,201.4
5/22/2023,701.57
5/22/2023,89.24
5/22/2023,955.91
5/22/2023,184.65
5/22/2023,36173
5/22/2023,505
5/22/2023,479.48
5/22/2023,1175.51
5/22/2023,72.98
5/22/2023,101.55
5/22/2023,537.9
5/22/2023,404
5/22/2023,81159
5/22/2023,231.71
5/22/2023,76.27
5/22/2023,3748.87
5/22/2023,206.39
5/22/2023,514.47
5/19/2023,4072.55
5/19/2023,782.34
5/19/2023,31.12
5/19/2023,395128
5/19/2023,532
5/19/2023,523.22
5/19/2023,347.49
5/19/2023,3848.96
5/19/2023,4765.82
5/19/2023,144.95
5/19/2023,215.84
5/19/2023,319.39
5/19/2023,467.62
5/19/2023,654.27
5/19/2023,13131
5/19/2023,2424.91
5/19/2023,22141
5/19/2023,725.35
5/19/2023,10188.72
5/19/2023,13012
5/19/2023,142.37
5/19/2023,351.16
5/19/2023,1.79
5/19/2023,1959.83
5/19/2023,167.29
5/19/2023,565.71
5/19/2023,171.46
5/19/2023,3549.13
5/19/2023,52.22
5/19/2023,64137
5/19/2023,162.82
5/19/2023,38175
5/19/2023,1774.57
5/19/2023,263.69
5/18/2023,328.23
5/18/2023,127.48
5/18/2023,4063.14
5/18/2023,182.28
5/18/2023,24661.91
5/18/2023,1791.16
5/18/2023,1021.82
5/18/2023,3540
5/18/2023,301.2
5/18/2023,217119
5/18/2023,316.94
5/18/2023,688.35
5/18/2023,171.1
5/18/2023,152.38
5/18/2023,4879.71
5/18/2023,1013
5/17/2023,246.56
5/17/2023,407.07
5/17/2023,592.49
5/17/2023,99.51
5/17/2023,472.4
5/17/2023,19.45
5/17/2023,824.51
5/17/2023,5125.25
5/17/2023,2335.07
5/17/2023,2255.21
5/17/2023,565.08
5/17/2023,315.72
5/17/2023,5306.49
5/17/2023,4371.32
5/17/2023,3996.67
5/17/2023,159.28
5/17/2023,619.89
5/17/2023,74.71
5/17/2023,133.4
5/17/2023,2182.17
5/17/2023,11.54
5/17/2023,144
5/17/2023,294.99
5/17/2023,406.19
5/17/2023,74.36
5/17/2023,957.42
5/17/2023,2361.99
5/17/2023,294.99
5/17/2023,57.07
5/17/2023,142.24
5/17/2023,139.19
5/17/2023,1026.43
5/17/2023,257.96
5/17/2023,151.08
5/17/2023,47.15
5/17/2023,79.86
5/17/2023,184108
5/17/2023,193.32
5/17/2023,398.04
5/17/2023,3413.37
5/17/2023,350199
5/16/2023,113.32
5/16/2023,151.12
5/15/2023,151.52
5/12/2023,6292.42
5/12/2023,2977.92
5/12/2023,524.18
5/12/2023,234.19
5/12/2023,466.49
5/11/2023,36.96
5/11/2023,48.45
5/11/2023,2151
5/11/2023,1086.93
5/11/2023,318.45
5/11/2023,1652.09
5/11/2023,1663.09
5/11/2023,164.97
5/11/2023,6645.53
5/11/2023,2201.06
5/11/2023,879.11
5/11/2023,535.49
5/11/2023,25173
5/11/2023,1391.85
5/11/2023,157.84
5/11/2023,81.3
5/11/2023,1652.09
5/11/2023,26119
5/11/2023,682.58
5/11/2023,2857.48
5/11/2023,4879.49
5/10/2023,166.05
5/10/2023,1355.88
5/10/2023,20236.4
5/10/2023,174.1
5/10/2023,10806.47
5/10/2023,142
5/10/2023,402.11
5/10/2023,5484.11
5/10/2023,228.15
5/10/2023,9.75
5/10/2023,5652.91
5/10/2023,55.5
5/10/2023,52.6
5/10/2023,312
5/10/2023,114
5/10/2023,17.1
5/10/2023,8.5
5/10/2023,89
5/10/2023,575.26
5/10/2023,98
5/10/2023,804.22
5/10/2023,711
5/10/2023,229.2
5/10/2023,261.21
5/10/2023,226.2
5/10/2023,1013
5/10/2023,86.85
5/10/2023,35.4
5/10/2023,238.95
5/10/2023,37.1
5/10/2023,104.4
5/10/2023,27.35
5/10/2023,1916
5/10/2023,37.7
5/10/2023,214.1
5/10/2023,1111.62
5/10/2023,105.9
5/10/2023,317131
5/10/2023,219
